timestamp,voltage,temperature,humidity
2019-01-16 16:11:41,248.34,29.899999618530273,64.9000015258789
2019-01-16 16:12:45,244.36,30.299999237060547,63.70000076293945
2019-01-16 16:13:46,242.6,30.600000381469727,62.79999923706055
2019-01-16 16:14:46,241.65,30.899999618530273,62.400001525878906
2019-01-16 16:15:47,245.71,31.200000762939453,61.900001525878906
2019-01-16 16:16:48,246.62,31.399999618530273,61.599998474121094
2019-01-16 16:17:49,246.21,31.600000381469727,61.20000076293945
2019-01-16 16:18:50,248.54,31.700000762939453,60.400001525878906
2019-01-16 16:19:51,243.73,31.799999237060547,60.099998474121094
2019-01-16 16:20:52,245.15,32.0,60.0
2019-01-16 16:21:53,242.76,32.20000076293945,59.79999923706055
2019-01-16 16:22:54,263.62,32.29999923706055,59.400001525878906
2019-01-16 16:23:56,264.53,32.400001525878906,59.099998474121094
2019-01-16 16:24:57,260.03,32.400001525878906,58.900001525878906
2019-01-16 16:25:58,251.0,32.5,59.20000076293945
2019-01-16 16:26:59,255.45,32.5,59.20000076293945
2019-01-16 16:28:00,254.62,32.5,59.099998474121094
2019-01-16 16:29:01,253.85,32.5,59.0
2019-01-16 16:30:02,259.75,32.5,59.0
